날짜,멤버 이름,멤버 종족,멤버 티어,상대,상대 종족,상대 티어,맵,결과,구분,구분2,month
2025-10-17,박하악,저그,6티어,선정은,테란,7티어,녹아웃,패,스폰(3/2) #1,스폰,10
2025-10-17,박하악,저그,6티어,선정은,테란,7티어,녹아웃,패,스폰(3/2) #2,스폰,10
2025-10-17,또해영,저그,7티어,막내현진,프로토스,7티어,폴리포이드,승,스폰(단판),스폰,10
2025-10-17,또해영,저그,7티어,모리,테란,7티어,라데온,패,스폰(3/2) #1,스폰,10
2025-10-17,또해영,저그,7티어,모리,테란,7티어,녹아웃,패,스폰(3/2) #2,스폰,10
2025-10-17,또해영,저그,7티어,선정은,테란,7티어,녹아웃,승,스폰(3/2) #2,스폰,10
2025-10-17,또해영,저그,7티어,선정은,테란,7티어,라데온,승,스폰(3/2) #1,스폰,10
2025-10-17,또해영,저그,7티어,모리,테란,7티어,라데온,패,스폰(3/2) #1,스폰,10
2025-10-17,또해영,저그,7티어,모리,테란,7티어,리트머스,패,스폰(3/2) #2,스폰,10
2025-10-17,또해영,저그,7티어,모리,테란,7티어,라데온,패,스폰(단판),스폰,10
2025-10-17,또해영,저그,7티어,막내현진,프로토스,7티어,폴리포이드,패,스폰(단판),스폰,10
2025-10-17,정서린,프로토스,7티어,뷰러,저그,7티어,녹아웃,승,스폰(단판),스폰,10
2025-10-17,정서린,프로토스,7티어,뷰러,저그,7티어,녹아웃,패,스폰(단판),스폰,10
2025-10-17,냥수디,저그,8티어,은서,프로토스,8티어,라데온,패,스폰(3/2) #3,스폰,10
2025-10-17,냥수디,저그,8티어,요시,프로토스,8티어,녹아웃,승,스폰(단판),스폰,10
2025-10-17,냥수디,저그,8티어,히요코,프로토스,8티어,폴리포이드,승,스폰(단판),스폰,10
2025-10-17,다예나,프로토스,8티어,우마루대장,저그,8티어,폴리포이드,패,스폰(단판),스폰,10
2025-10-17,다예나,프로토스,8티어,이지다,저그,8티어,폴리포이드,패,스폰(단판),스폰,10
2025-10-17,다예나,프로토스,8티어,냥냥코기,저그,8티어,폴리포이드,승,스폰(3/2) #1,스폰,10
2025-10-17,다예나,프로토스,8티어,냥냥코기,저그,8티어,폴리포이드,승,스폰(3/2) #2,스폰,10
2025-10-17,다예나,프로토스,8티어,루다,저그,8티어,라데온,승,스폰(단판),스폰,10
2025-10-17,다예나,프로토스,8티어,우마루대장,저그,8티어,라데온,승,스폰(단판),스폰,10
2025-10-17,다예나,프로토스,8티어,김세주,테란,8티어,녹아웃,승,스폰(단판),스폰,10
2025-10-17,다예나,프로토스,8티어,이지다,저그,8티어,녹아웃,승,스폰(3/2) #1,스폰,10
2025-10-17,다예나,프로토스,8티어,이지다,저그,8티어,리트머스,승,스폰(3/2) #2,스폰,10
